year,common,Eureka,Fort Bragg,Bodega Bay,San Francisco,Monterey,Morro Bay,Santa Barbara,Los Angeles,San Diego
2003,"Surfperch, pile",10,0,5,0,0,0,0,11,0
2003,EMPTY,$10 ,$0 ,$5 ,$0 ,$0 ,$0 ,$0 ,$11 ,$0 
2003,"Surfperch, rainbow",0,0,0,0,0,3,0,0,0
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$2 ,$0 ,$0 ,$0 
2003,"Surfperch, redtail","28,737",153,0,0,0,20,0,0,0
2003,EMPTY,"$35,877 ",$194 ,$0 ,$0 ,$0 ,$26 ,$0 ,$0 ,$0 
2003,"Surfperch, rubberlip",0,0,0,0,0,0,19,504,0
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$38 ,$964 ,$0 
2003,"Surfperch, shiner",0,0,0,8,0,0,0,0,0
2003,EMPTY,$0 ,$0 ,$0 ,$8 ,$0 ,$0 ,$0 ,$0 ,$0 
2003,"Surfperch, unspecified",26,2,80,"17,444",9,"8,364","1,357",397,0
2003,EMPTY,$26 ,$5 ,$160 ,"$39,149 ",$16 ,"$19,690 ","$3,359 ",$600 ,$0 
2003,"Surfperch, walleye",0,0,19,0,7,0,0,0,0
2003,EMPTY,$0 ,$0 ,$185 ,$0 ,$7 ,$0 ,$0 ,$0 ,$0 
2003,Swordfish,0,0,0,"503,714","15,242","27,773","53,456","2,369,351","276,272"
2003,EMPTY,$0 ,$0 ,$0 ,"$1,227,290 ","$41,740 ","$87,858 ","$206,966 ","$5,273,848 ","$1,011,548 "
2003,"Thornyhead, longspine","736,069","352,436","56,985","84,273","295,520","314,043","9,371","13,478","1,243"
2003,EMPTY,"$462,254 ","$192,462 ","$27,722 ","$71,997 ","$366,372 ","$199,857 ","$12,879 ","$51,145 ","$2,534 "
2003,"Thornyhead, shortspine","210,452","157,642","22,388","35,301","111,500","90,650","20,545","129,074","82,626"
2003,EMPTY,"$218,277 ","$122,649 ","$18,681 ","$39,189 ","$171,692 ","$58,141 ","$51,559 ","$375,205 ","$245,807 "
2003,Thornyheads,"13,570","72,089",109,"9,882","2,628",17,"4,595","27,243",347
2003,EMPTY,"$7,624 ","$36,147 ",$93 ,"$8,503 ","$4,744 ",$12 ,"$9,217 ","$75,760 ","$1,040 "
2003,"Tomcod, Pacific",22,0,0,0,0,0,0,0,0
2003,EMPTY,$14 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2003,Topsmelt,0,0,0,0,0,0,0,20,0
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$133 ,$0 
2003,"Tuna, albacore","1,079,469","16,965","36,650","30,835","473,375","393,881","349,040","558,539","852,321"
2003,EMPTY,"$697,436 ","$11,946 ","$48,966 ","$46,539 ","$327,193 ","$319,213 ","$226,358 ","$355,188 ","$567,769 "
2003,"Tuna, bigeye",0,0,0,"2,620",0,0,"43,466","15,954","13,147"
2003,EMPTY,$0 ,$0 ,$0 ,"$10,427 ",$0 ,$0 ,"$170,479 ","$45,443 ","$36,417 "
2003,"Tuna, bluefin",0,0,0,"1,035","2,888","17,497","1,037","47,409","9,337"
2003,EMPTY,$0 ,$0 ,$0 ,"$2,441 ","$6,272 ","$28,596 ","$2,498 ","$19,613 ","$14,990 "
2003,"Tuna, skipjack",0,0,0,0,233,"5,251",20,"746,195","16,795"
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$58 ,"$1,366 ",$4 ,"$153,312 ","$5,147 "
2003,"Tuna, unspecified",0,0,0,0,21,0,0,0,0
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$21 ,$0 ,$0 ,$0 ,$0 
2003,"Tuna, yellowfin",0,0,0,0,0,80,244,"1,020,774","4,376"
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$153 ,$697 ,"$440,721 ","$6,907 "
2003,"Turbot, curlfin",0,0,0,0,4,0,0,0,0
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$4 ,$0 ,$0 ,$0 ,$0 
2003,Turbot,"1,844",0,785,"2,663",372,41,0,0,0
2003,EMPTY,$661 ,$0 ,$235 ,"$1,127 ",$444 ,$0 ,$0 ,$0 ,$0 
2003,Wahoo,0,0,0,0,0,0,85,164,465
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$85 ,$74 ,$364 
2003,"Whitefish, ocean",0,0,0,0,146,8,"3,389",424,237
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$367 ,$26 ,"$7,996 ",$760 ,$184 
2003,"Whiting, Pacific","3,836,542",0,0,0,0,0,297,"1,573",0
2003,EMPTY,"$167,211 ",$0 ,$0 ,$0 ,$0 ,$0 ,$130 ,"$2,739 ",$0 
2003,Yellowtail,0,0,0,0,58,18,"3,129","18,752","8,618"
2003,EMPTY,$0 ,$0 ,$0 ,$0 ,$232 ,$18 ,"$4,538 ","$20,994 ","$11,141 "
2004,"Anchovy, deepbody",0,0,0,14,0,0,0,11,0
2004,EMPTY,$0 ,$0 ,$0 ,$28 ,$0 ,$0 ,$0 ,$22 ,$0 
2004,"Anchovy, northern",0,0,0,23,"8,577,584",0,"6,072,683","324,487",0
2004,EMPTY,$0 ,$0 ,$0 ,$27 ,"$290,592 ",$0 ,"$423,425 ","$36,499 ",$0 
2004,"Barracuda, California","2,084",0,0,0,85,13,"4,168","47,617","4,009"
2004,EMPTY,"$2,605 ",$0 ,$0 ,$0 ,$72 ,$20 ,"$3,221 ","$36,257 ","$3,239 "
2004,"Bass, giant sea",0,0,0,0,0,0,"2,594","4,819","1,242"
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,149 ","$7,066 ","$2,646 "
2004,Blacksmith,0,0,0,0,0,0,1,129,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$105 ,$0 
2004,"Bonito, Pacific",0,0,0,10,7,46,"139,095","639,209","1,842"
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$4 ,$73 ,"$34,948 ","$159,029 ","$2,073 "
2004,Butterfish (Pacific pompano)..,0,0,0,50,"12,199",0,867,20,0
2004,EMPTY,$0 ,$0 ,$0 ,$50 ,"$16,773 ",$0 ,$883 ,$0 ,$0 
2004,Cabezon,"5,478","23,484",997,141,"13,194","52,665","11,663",276,642
2004,EMPTY,"$19,907 ","$98,216 ","$3,137 ",$400 ,"$63,027 ","$250,855 ","$62,136 ","$1,344 ","$2,805 "
2004,Carp,0,0,0,"24,028",0,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,"$31,237 ",$0 ,$0 ,$0 ,$0 ,$0 
2004,"Cod, Pacific",103,0,0,26,0,0,0,0,0
2004,EMPTY,$52 ,$0 ,$0 ,$52 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,"Croaker, black",0,0,0,0,0,0,0,16,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$24 ,$0 
2004,"Croaker, unspecifed",0,0,220,"47,805",484,0,58,0,0
2004,EMPTY,$0 ,$0 ,$240 ,"$53,618 ",$284 ,$0 ,$58 ,$0 ,$0 
2004,"Croaker, white",271,0,3,631,"27,364",7,"5,156","33,829",0
2004,EMPTY,"$1,084 ",$0 ,$3 ,$276 ,"$12,442 ",$0 ,"$3,271 ","$32,930 ",$0 
2004,Dolphin (fish),0,0,0,0,0,105,"1,513",180,646
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$184 ,"$3,224 ",$630 ,"$1,601 "
2004,"Eel, California moray",0,0,0,0,0,0,"1,363",372,341
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,672 ","$1,819 ","$2,217 "
2004,"Eel, monkeyface (prickleback)",0,0,0,77,4,78,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$229 ,$9 ,$204 ,$0 ,$0 ,$0 
2004,"Eel, wolf (wolf-eel)",0,0,0,0,39,2,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$144 ,$11 ,$0 ,$0 ,$0 
2004,Eel,0,0,0,0,2,0,0,33,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$4 ,$0 ,$0 ,$74 ,$0 
2004,Escolar,0,0,0,0,0,0,"2,998",0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,529 ",$0 ,$0 
2004,"Fish, unspecified",46,9,0,0,0,962,5,81,47
2004,EMPTY,$15 ,$10 ,$0 ,$0 ,$0 ,$477 ,$0 ,$53 ,$82 
2004,"Flounder, arrowtooth","93,225","4,181",229,0,0,0,0,9,0
2004,EMPTY,"$9,567 ",$439 ,$27 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,"Flounder, starry","10,711",6,270,"42,419","20,699",130,0,0,0
2004,EMPTY,"$3,731 ",$6 ,$167 ,"$23,692 ","$31,423 ",$282 ,$0 ,$0 ,$0 
2004,"Flounder, unspecified",0,1,93,127,"2,398",98,55,0,0
2004,EMPTY,$0 ,$2 ,$63 ,$139 ,"$4,273 ",$145 ,$204 ,$0 ,$0 
2004,Flyingfish,0,0,0,0,0,0,10,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$12 ,$0 ,$0 
2004,"Goby, yellowfin",0,0,0,27,0,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$18 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,"Greenling, kelp",512,962,221,20,821,"1,949",1,0,0
2004,EMPTY,"$2,336 ","$4,556 ",$783 ,$47 ,"$4,501 ","$12,411 ",$7 ,$0 ,$0 
2004,Grenadier,"53,728","44,486",0,"8,795","198,568",158,0,0,0
2004,EMPTY,"$6,327 ","$6,611 ",$0 ,"$1,261 ","$38,119 ",$32 ,$0 ,$0 ,$0 
2004,"Guitarfish, shovelnose",0,0,0,0,0,0,"9,977","7,329",0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,936 ","$3,449 ",$0 
2004,Hagfishes,0,0,0,0,0,0,"3,974",18,474
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,151 ",$530 ,$308 
2004,Halfmoon,0,0,0,0,0,0,2,143,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 ,$223 ,$0 
2004,"Halibut, California",265,36,"20,726","534,265","100,618","5,086","200,168","115,738","24,043"
2004,EMPTY,"$1,060 ",$91 ,"$58,742 ","$1,287,684 ","$289,563 ","$16,369 ","$863,103 ","$505,410 ","$84,571 "
2004,"Halibut, unspecified",0,0,0,0,0,0,16,2,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 
2004,"Herring, Pacific - roe on kelp",0,0,0,"12,489",0,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,"$12,489 ",$0 ,$0 ,$0 ,$0 ,$0 
2004,"Herring, Pacific - roe","1,169",0,"509,863","2,974,318",80,0,0,0,0
2004,EMPTY,$292 ,$0 ,"$163,372 ","$703,678 ",$0 ,$0 ,$0 ,$0 ,$0 
2004,"Herring, Pacific",0,0,0,"77,040","55,772",0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,"$24,068 ","$1,187 ",$0 ,$0 ,$0 ,$0 
2004,"Jacks, unspecified",0,0,0,0,0,0,5,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$3 ,$0 ,$0 
2004,Jacksmelt,0,0,470,"2,190","23,533",0,0,"12,129",0
2004,EMPTY,$0 ,$0 ,$182 ,"$2,244 ","$6,718 ",$0 ,$0 ,"$8,870 ",$0 
2004,Kelpfishes,0,0,0,0,0,0,1,"4,672",0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$400 ,$0 
2004,Lingcod,"32,768","21,577","5,934","18,378","26,245","25,041","4,438","1,735","1,520"
2004,EMPTY,"$42,614 ","$32,166 ","$9,965 ","$29,176 ","$37,375 ","$39,883 ","$10,093 ","$3,928 ","$4,076 "
2004,"Lizardfish, California",23,0,0,0,0,0,63,0,0
2004,EMPTY,$12 ,$0 ,$0 ,$0 ,$0 ,$0 ,$55 ,$0 ,$0 
2004,Louvar,0,0,0,0,97,106,445,401,576
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$485 ,$308 ,"$1,780 ","$2,097 ","$2,223 "
2004,"Mackerel, Pacific",38,114,6,78,"1,079,949",4,"154,190","6,634,637",450
2004,EMPTY,$10 ,$63 ,$18 ,$64 ,"$52,691 ",$0 ,"$8,311 ","$499,040 ",$265 
2004,"Mackerel, jack",4,13,0,11,20,0,39,"2,264,288",0
2004,EMPTY,$0 ,$13 ,$0 ,$6 ,$5 ,$0 ,$8 ,"$246,797 ",$0 
2004,"Mackerel, unspecified",0,131,22,26,0,0,11,10,0
2004,EMPTY,$0 ,$0 ,$22 ,$14 ,$0 ,$0 ,$6 ,$10 ,$0 
2004,Oilfish,0,0,0,0,0,0,0,420,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$420 ,$0 
2004,Opah,0,0,0,0,203,"1,886","2,709","3,519","33,146"
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$102 ,$887 ,"$1,818 ","$1,850 ","$17,401 "
2004,Opaleye,0,0,0,0,0,0,71,"18,015",0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$89 ,"$78,616 ",$0 
2004,"Pomfret, Pacific",0,0,0,0,0,7,351,0,387
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$190 ,$0 ,"$1,258 "
2004,Queenfish,0,0,0,0,0,0,0,127,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$25 ,$0 
2004,"Ray, Pacific electric",0,0,0,0,0,0,965,63,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,420 ",$130 ,$0 
2004,"Ray, bat",0,0,0,0,0,0,209,"1,479",0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$487 ,$0 
2004,"Ray, unspecified",0,0,0,0,0,0,19,15,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$6 ,$0 
2004,"Rockfish, China",782,"3,185",632,392,68,49,0,0,0
2004,EMPTY,"$4,896 ","$20,383 ","$3,577 ","$2,773 ",$433 ,$375 ,$0 ,$0 ,$0 
2004,"Rockfish, Mexican",0,0,0,0,0,0,48,0,108
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$36 ,$0 ,$194 
2004,"Rockfish, Pacific ocean perch",10,0,0,118,0,0,0,0,0
2004,EMPTY,$5 ,$0 ,$0 ,$276 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, aurora",0,0,0,0,100,0,275,470,75
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$39 ,$0 ,$183 ,$899 ,$81 
2004,"Rockfish, bank",0,"95,205",0,"25,225","18,313","60,469",22,129,7
2004,EMPTY,$0 ,"$47,486 ",$0 ,"$12,702 ","$16,825 ","$41,807 ",$17 ,$290 ,$9 
2004,"Rockfish, black-and-yellow",5,"5,604","1,419",490,"4,808","10,072",92,594,2
2004,EMPTY,$26 ,"$34,103 ","$8,040 ","$2,656 ","$27,204 ","$62,297 ",$547 ,$594 ,$9 
2004,"Rockfish, black","135,834","2,505","1,858","2,887","1,620",211,870,69,0
2004,EMPTY,"$227,072 ","$3,372 ","$2,859 ","$7,102 ","$3,523 ",$376 ,"$1,386 ",$158 ,$0 
2004,"Rockfish, blackgill",64,"48,128",8,"13,444","29,078","51,074","34,807","33,902","39,174"
2004,EMPTY,$32 ,"$24,087 ",$12 ,"$13,366 ","$28,162 ","$46,595 ","$34,811 ","$54,881 ","$57,698 "
2004,"Rockfish, blue","11,160","2,399",155,"1,088","4,575","1,145",275,196,0
2004,EMPTY,"$15,729 ","$3,917 ",$236 ,"$2,580 ","$6,406 ","$1,560 ",$344 ,$353 ,$0 
2004,"Rockfish, bocaccio",217,496,592,865,"6,959",599,"4,253","4,516",796
2004,EMPTY,$120 ,$299 ,$724 ,$460 ,"$5,808 ",$747 ,"$5,906 ","$6,151 ",$771 
2004,"Rockfish, bronzespotted",0,0,0,0,0,42,0,46,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$42 ,$0 ,$121 ,$0 
2004,"Rockfish, brown",488,233,133,737,"1,989","48,655",933,69,120
2004,EMPTY,"$1,181 ","$1,205 ",$752 ,"$3,473 ","$10,456 ","$269,126 ","$4,952 ",$155 ,$231 
2004,"Rockfish, canary","1,559",0,0,155,325,11,0,0,0
2004,EMPTY,$812 ,$0 ,$0 ,$154 ,$278 ,$30 ,$0 ,$0 ,$0 
2004,"Rockfish, chameleon",0,0,0,0,0,0,0,18,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$36 ,$0 
2004,"Rockfish, chilipepper","49,178","35,546","5,588","29,255","14,514","5,102",162,270,8
2004,EMPTY,"$13,029 ","$17,753 ","$6,835 ","$14,679 ","$10,380 ","$2,323 ",$533 ,$537 ,$17 
2004,"Rockfish, copper (whitebelly)..",0,0,0,0,0,0,328,0,2
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,090 ",$0 ,$3 
2004,"Rockfish, copper","2,740",743,623,263,678,550,"4,167",957,74
2004,EMPTY,"$8,464 ","$1,828 ","$2,829 ","$1,500 ","$2,832 ","$3,086 ","$20,580 ","$2,223 ",$89 
2004,"Rockfish, cowcod",0,0,0,3,65,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$18 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, darkblotched","46,920","27,232",109,30,"1,131",260,0,0,0
2004,EMPTY,"$21,877 ","$13,615 ",$310 ,$210 ,"$1,124 ",$799 ,$0 ,$0 ,$0 
2004,"Rockfish, flag",0,0,0,0,43,0,14,396,88
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$43 ,$0 ,$65 ,$891 ,$114 
2004,"Rockfish, gopher",5,"8,413","4,002",965,"4,061","16,894",385,0,41
2004,EMPTY,$24 ,"$48,312 ","$20,818 ","$6,622 ","$22,943 ","$104,402 ","$1,973 ",$0 ,$183 
2004,"Rockfish, grass",475,"1,810",925,376,"3,450","17,833","5,173",3,45
2004,EMPTY,"$3,047 ","$12,803 ","$5,331 ","$2,063 ","$22,823 ","$163,813 ","$54,086 ",$15 ,$282 
2004,"Rockfish, greenblotched",0,0,0,0,7,0,0,662,75
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$4 ,$0 ,$0 ,"$1,075 ",$87 
2004,"Rockfish, greenspotted",0,5,0,0,469,10,58,0,100
2004,EMPTY,$0 ,$8 ,$0 ,$0 ,$440 ,$9 ,$142 ,$0 ,$117 
2004,"Rockfish, greenstriped",11,0,0,94,114,0,0,0,0
2004,EMPTY,$6 ,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, group bolina",0,63,"3,455","2,925",295,66,29,0,0
2004,EMPTY,$0 ,$158 ,"$16,503 ","$16,268 ","$1,614 ",$435 ,$171 ,$0 ,$0 
2004,"Rockfish, group deep nearshore.",15,0,0,0,302,0,0,0,0
2004,EMPTY,$11 ,$0 ,$0 ,$0 ,$506 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, group deepwater reds..",0,25,0,0,329,0,0,0,0
2004,EMPTY,$0 ,$18 ,$0 ,$0 ,$329 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, group gopher",0,161,"1,249",189,"1,398",0,39,0,0
2004,EMPTY,$0 ,$966 ,"$7,048 ","$1,071 ","$5,658 ",$0 ,$264 ,$0 ,$0 
2004,"Rockfish, group nearshore",31,0,0,0,3,53,0,0,294
2004,EMPTY,$23 ,$0 ,$0 ,$0 ,$0 ,$20 ,$0 ,$0 ,$579 
2004,"Rockfish, group red","1,617",124,68,373,860,"1,396","4,807","10,267","2,119"
2004,EMPTY,$809 ,$284 ,$86 ,$322 ,"$1,443 ","$2,624 ","$10,505 ","$23,278 ","$3,249 "
2004,"Rockfish, group rosefish","1,394","147,167",998,"68,047","126,422","45,126",0,70,0
2004,EMPTY,$601 ,"$47,258 ",$319 ,"$20,419 ","$42,092 ","$12,454 ",$0 ,$132 ,$0 
2004,"Rockfish, group shelf","1,146",0,129,52,40,9,173,0,"3,942"
2004,EMPTY,$723 ,$0 ,$161 ,$50 ,$23 ,$14 ,$523 ,$0 ,"$7,565 "
2004,"Rockfish, group slope","62,498","75,900","1,786","112,159","16,552","57,976",38,371,"2,347"
2004,EMPTY,"$27,935 ","$39,826 ","$1,454 ","$56,111 ","$14,852 ","$31,205 ",$95 ,$795 ,"$2,623 "
2004,"Rockfish, group small","4,712",0,245,285,254,0,57,0,6
2004,EMPTY,"$1,545 ",$0 ,$308 ,$205 ,$186 ,$0 ,$27 ,$0 ,$3 
2004,"Rockfish, honeycomb",0,0,0,0,0,0,0,0,10
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$21 
2004,"Rockfish, kelp",0,4,0,23,"1,412",533,110,0,7
2004,EMPTY,$0 ,$25 ,$0 ,$109 ,"$5,765 ","$2,794 ",$579 ,$0 ,$33 
2004,"Rockfish, olive",0,0,8,183,"1,488",34,66,428,1
2004,EMPTY,$0 ,$0 ,$18 ,$443 ,"$2,393 ",$47 ,$106 ,$963 ,$3 
2004,"Rockfish, pink",0,0,0,0,12,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$5 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, quillback","2,900",192,16,845,0,0,0,0,0
2004,EMPTY,"$12,366 ",$683 ,$83 ,"$5,773 ",$0 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, redbanded",0,9,0,0,73,130,2,0,7
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$65 ,$131 ,$5 ,$0 ,$10 
2004,"Rockfish, rosethorn",0,0,0,46,0,0,0,43,0
2004,EMPTY,$0 ,$0 ,$0 ,$101 ,$0 ,$0 ,$0 ,$93 ,$0 
2004,"Rockfish, rosy",0,0,2,15,267,0,85,50,1
2004,EMPTY,$0 ,$0 ,$9 ,$30 ,$106 ,$0 ,$170 ,$150 ,$1 
2004,"Rockfish, shortbelly",4,0,0,10,77,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$9 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, speckled",0,0,0,0,20,0,2,9,23
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$31 ,$0 ,$2 ,$27 ,$40 
2004,"Rockfish, splitnose","2,240","17,322",0,"2,051",834,16,3,102,100
2004,EMPTY,$322 ,"$7,511 ",$0 ,$833 ,$30 ,$14 ,$2 ,$230 ,$173 
2004,"Rockfish, squarespot",0,2,0,0,0,0,0,261,9
2004,EMPTY,$0 ,$3 ,$0 ,$0 ,$0 ,$0 ,$0 ,$559 ,$18 
2004,"Rockfish, starry",0,0,0,1,95,14,91,0,74
2004,EMPTY,$0 ,$0 ,$0 ,$2 ,$221 ,$58 ,$287 ,$0 ,$103 
2004,"Rockfish, stripetail",0,0,0,1,247,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, treefish",0,0,2,1,66,869,198,0,399
2004,EMPTY,$0 ,$0 ,$10 ,$6 ,$425 ,"$5,932 ","$1,543 ",$0 ,$815 
2004,"Rockfish, unspecified","1,660",160,158,961,273,503,"1,677",273,466
2004,EMPTY,$0 ,$245 ,$160 ,"$1,238 ",$369 ,$234 ,"$2,460 ",$605 ,$673 
2004,"Rockfish, vermilion","1,984","4,743","1,576","2,831","3,765","6,321","5,569","2,037","1,877"
2004,EMPTY,"$3,533 ","$9,799 ","$2,532 ","$9,056 ","$7,908 ","$16,448 ","$13,350 ","$2,064 ","$2,615 "
2004,"Rockfish, widow","16,651",0,145,"1,854",266,0,167,0,2
2004,EMPTY,"$7,904 ",$0 ,$181 ,$753 ,$223 ,$0 ,$167 ,$0 ,$3 
2004,"Rockfish, yelloweye",0,0,0,0,43,0,0,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$46 ,$0 ,$0 ,$0 ,$0 
2004,"Rockfish, yellowtail","18,179",424,271,"1,452",216,0,236,28,0
2004,EMPTY,"$10,701 ",$492 ,$449 ,"$2,356 ",$300 ,$0 ,$213 ,$26 ,$0 
2004,Sablefish,"826,857","948,472","8,467","415,238","508,517","180,882","47,312","123,607","48,137"
2004,EMPTY,"$1,009,963 ","$1,128,327 ","$9,184 ","$486,456 ","$525,987 ","$171,436 ","$78,408 ","$212,308 ","$100,462 "
2004,"Salmon, Chinook","454,732","1,292,212","939,830","2,662,206","760,631","64,280","9,440","2,705",0
2004,EMPTY,"$1,363,665 ","$3,450,049 ","$2,653,739 ","$7,784,061 ","$2,198,188 ","$228,110 ","$27,693 ","$6,173 ",$0 
2004,"Salmon, Roe (Chinook and Coh",68,25,23,173,0,0,0,0,0
2004,EMPTY,$238 ,$101 ,$68 ,$170 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,Salmon,698,0,0,217,20,0,"2,997",0,0
2004,EMPTY,"$2,094 ",$0 ,$0 ,$704 ,$68 ,$0 ,"$9,735 ",$0 ,$0 
2004,"Sanddab, Pacific","2,944",0,0,0,0,205,23,8,0
2004,EMPTY,$972 ,$0 ,$0 ,$0 ,$0 ,$61 ,$15 ,$16 ,$0 
2004,"Sanddab, longfin",0,4,0,0,0,0,0,0,0
2004,EMPTY,$0 ,$24 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
2004,Sanddab,"266,532",0,0,"352,003","159,143",0,"5,605","2,308",0
2004,EMPTY,"$88,163 ",$0 ,$0 ,"$132,742 ","$72,067 ",$0 ,"$8,649 ","$7,104 ",$0 
2004,"Sardine, Pacific","51,950",0,0,"815,938","34,047,402",0,"10,436,747","52,199,095","97,990"
2004,EMPTY,"$10,390 ",$0 ,$0 ,"$34,386 ","$1,193,567 ",$0 ,"$432,748 ","$2,251,902 ","$26,428 "
2004,Sargo,0,0,0,0,0,0,2,32,2
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$8 ,$73 ,$0 
2004,"Scorpionfish, California",0,0,0,0,0,0,"1,646","8,483",906
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$4,704 ","$24,977 ","$2,242 "
2004,"Sculpin, staghorn",1,0,0,"4,839",0,0,0,0,0
2004,EMPTY,$3 ,$0 ,$0 ,"$11,708 ",$0 ,$0 ,$0 ,$0 ,$0 
2004,"Seabass, white",0,0,0,"3,074",180,"1,774","173,463","100,116","18,601"
2004,EMPTY,$0 ,$0 ,$0 ,"$5,286 ",$432 ,"$4,224 ","$346,731 ","$201,907 ","$48,367 "
2004,"Shark, Pacific angel",0,0,0,0,20,27,"13,841",437,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$19 ,"$14,956 ",$328 ,$0 
2004,"Shark, basking",0,0,0,0,0,0,77,0,0
2004,EMPTY,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$116 ,$0 ,$0 
2004,"Shark, bigeye thresher",0,0,0,0,0,0,215,"1,516","5,204"
